,city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price
1211,Jeddah,   حي الياقوت ,North,250,5,5,5,2,1,1,1,1,1,1,1,0,1,0,1,1,0,0,80000
1212,Jeddah,   حي الشاطئ ,Four Streets,170,4,3,4,2,1,1,0,1,1,1,1,1,1,0,1,1,0,0,150000
1213,Jeddah,   حي اللؤلؤ ,West,300,0,4,5,4,1,1,1,1,0,0,1,1,1,0,1,0,0,0,55000
1214,Jeddah,   حي الاصالة ,North,385,7,7,5,5,1,1,1,1,1,1,1,0,1,0,1,1,1,1,250000
1215,Jeddah,   حي المنتزه ,West,800,11,7,5,5,1,1,1,1,0,0,1,1,1,1,0,0,0,1,250000
1216,Jeddah,   حي المرجان ,South,400,3,7,5,5,1,1,1,1,0,1,1,0,1,0,0,1,1,0,140000
1217,Jeddah,   حي الياقوت ,West,360,2,5,5,2,1,1,1,1,0,1,1,1,1,0,0,0,0,0,110000
1218,Jeddah,   حي النعيم ,East,300,10,7,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,50000
1219,Jeddah,   حي الحمدانية ,West,370,5,7,5,2,1,0,1,1,0,0,1,0,1,1,1,1,0,0,50000
1220,Jeddah,   حي الياقوت ,West,300,0,4,5,4,1,1,1,1,0,0,1,1,1,0,1,0,0,0,60000
1221,Jeddah,   حي ابحر الشمالية ,West,280,3,7,5,2,0,1,1,1,0,0,1,0,1,0,1,1,0,1,70000
1222,Jeddah,   حي ابحر الشمالية ,North,300,0,5,5,3,1,1,1,1,0,0,1,1,1,0,1,1,0,0,65000
1223,Jeddah,   حي الياقوت ,North,300,3,5,5,4,1,1,1,1,0,0,1,0,1,0,1,1,0,0,50000
1224,Jeddah,   حي الصوارى ,East,250,4,5,5,4,1,1,1,1,0,1,1,1,0,0,1,1,0,0,100000
1226,Jeddah,   حي الفلاح ,West,450,0,5,5,4,1,1,1,1,0,0,1,0,1,0,1,0,0,0,80000
1227,Jeddah,   حي النعيم ,East,350,5,7,5,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,100000
1228,Jeddah,   حي البساتين ,West,400,5,7,5,5,1,1,1,1,0,1,1,1,1,0,1,1,0,0,100000
1229,Jeddah,   حي الحمدانية ,West,660,5,7,5,3,1,1,1,1,1,1,1,1,1,0,1,1,0,0,120000
1230,Jeddah,   حي الشاطئ ,North,500,0,5,5,2,1,1,1,1,0,1,0,1,0,0,0,0,1,0,200000
1231,Jeddah,   حي الفلاح ,Northeast,600,7,5,5,4,1,1,1,1,1,1,0,0,1,0,0,1,0,0,60000
1232,Jeddah,   حي السلامة ,South,660,23,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,180000
1233,Jeddah,   حي الحمدانية ,East,420,0,5,5,2,1,1,1,0,0,0,1,0,1,0,1,1,0,0,50000
1234,Jeddah,   حي الفلاح ,Northeast,612,6,5,5,4,1,1,1,1,1,1,1,0,1,0,0,1,0,0,60000
1235,Jeddah,   حي الشاطئ ,South,360,7,4,5,2,1,1,1,1,0,1,0,1,1,1,1,0,0,0,150000
1236,Jeddah,   حي النعيم ,West,350,7,7,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,120000
1237,Jeddah,   حي البساتين ,East,350,2,7,5,5,1,1,1,1,0,1,1,0,1,0,1,1,1,0,120000
1238,Jeddah,   حي الياقوت ,North,325,5,5,5,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,65000
1239,Jeddah,   حي الخالدية ,East,400,0,7,5,5,1,1,1,1,0,1,1,1,1,0,0,1,0,1,150000
1240,Jeddah,   حي الزمرد ,West,300,0,2,3,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,100000
1241,Jeddah,   حي طيبة ,South,325,2,5,5,5,1,1,1,1,1,1,1,1,1,0,0,1,1,0,120000
1242,Jeddah,   حي الشاطئ ,North,750,11,5,2,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,350000
1243,Jeddah,   حي البساتين ,West,600,9,5,5,5,1,1,1,1,0,1,1,0,1,1,0,0,0,0,150000
1244,Jeddah,   حي الياقوت ,West,300,0,5,5,4,1,0,1,1,0,0,1,1,0,0,1,0,0,0,60000
1245,Jeddah,   حي الروضة ,East,670,10,7,5,5,1,0,1,1,1,1,0,0,0,0,0,1,0,1,200000
1246,Jeddah,   حي الصفا ,West,400,15,4,2,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,199000
1247,Jeddah,   حي الياقوت ,West,310,0,5,4,2,1,0,1,1,0,0,1,0,1,0,1,0,0,0,55000
1248,Jeddah,   حي الزهراء ,South,400,9,5,5,2,1,1,1,1,0,1,1,1,0,1,0,1,0,0,160000
1249,Jeddah,   حي الزمرد ,North,900,6,5,5,5,1,1,1,1,1,1,1,1,0,0,0,0,1,0,250000
1251,Jeddah,   حي الصفا ,Northeast,600,0,5,5,2,1,0,1,1,0,1,0,0,1,0,1,1,1,1,100000
1252,Jeddah,   حي الشاطئ ,North,600,17,3,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,100000
1253,Jeddah,   حي الشاطئ ,West,300,9,4,5,3,1,1,1,1,0,1,1,0,1,1,1,1,0,0,120000
1254,Jeddah,   حي البوادي ,North,550,17,7,5,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,100000
1256,Jeddah,   حي الصالحية ,West,300,0,5,5,3,1,0,1,0,0,0,1,1,1,0,0,0,0,0,60000
1257,Jeddah,   حي البغدادية الشرقية ,Southeast,300,0,3,5,2,1,1,1,1,1,1,0,0,1,0,0,1,0,0,60000
1258,Jeddah,   حي البساتين ,Northeast,500,5,4,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,110000
1259,Jeddah,   حي المحمدية ,South,380,10,4,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,65000
1260,Jeddah,   حي ابحر الجنوبية ,North,550,8,3,5,2,1,0,1,1,0,0,1,0,0,0,1,1,0,0,90000
1261,Jeddah,   حي البساتين ,North,550,5,5,5,2,1,1,1,1,0,1,1,1,1,0,1,0,0,0,110000
1262,Jeddah,   حي طيبة ,South,300,10,7,5,4,1,1,1,1,1,1,1,0,1,0,1,1,0,0,55000
1264,Jeddah,   حي ابحر الشمالية ,Southwest,600,5,4,5,3,1,1,0,1,0,1,1,1,0,1,0,1,0,0,180000
1265,Jeddah,   حي المحمدية ,South,300,5,5,4,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,90000
1266,Jeddah,   حي الصفا ,Northeast,450,30,6,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,80000
1267,Jeddah,   حي الحمدانية ,North,330,2,7,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,55000
1268,Jeddah,   حي النهضة ,East,750,10,7,5,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,100000
1269,Jeddah,   حي المحمدية ,West,350,18,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100000
1270,Jeddah,   حي النهضة ,East,360,9,4,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,85000
1271,Jeddah,   حي المحمدية ,South,330,11,3,5,2,1,0,1,1,0,1,1,0,1,0,1,1,0,0,75000
1272,Jeddah,   حي المحمدية ,West,380,2,5,5,4,1,1,1,1,0,1,1,0,1,0,1,1,0,0,100000
1273,Jeddah,   حي الياقوت ,West,262,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,0,0,0,60000
1274,Jeddah,   حي الزهراء ,East,420,3,5,5,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,135000
1275,Jeddah,   حي النعيم ,North,390,8,4,5,3,1,1,1,1,0,0,1,1,1,0,1,1,0,0,100000
1276,Jeddah,   حي الروضة ,West,250,2,5,4,2,1,0,1,1,0,0,0,0,0,1,0,0,1,0,90000
1277,Jeddah,   حي البساتين ,South,360,4,4,5,4,1,0,1,1,0,1,1,0,1,0,1,1,0,0,95000
1278,Jeddah,   حي المنتزه ,East,680,9,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90000
1279,Jeddah,   حي الزهراء ,South,400,8,5,5,5,1,1,1,1,0,1,1,1,1,1,0,1,0,0,160000
1280,Jeddah,   حي الحمدانية ,West,450,0,5,4,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,45000
1281,Jeddah,   حي النعيم ,South,370,8,4,5,2,1,0,1,1,0,0,0,0,1,0,1,1,0,0,70000
1282,Jeddah,   حي طيبة ,South,312,7,5,5,2,1,1,0,1,0,1,1,0,0,0,1,0,0,0,65000
1283,Jeddah,   حي الشاطئ ,West,300,10,4,5,3,1,1,1,1,0,1,1,0,1,1,1,1,0,0,110000
1284,Jeddah,   حي الزهراء ,Southeast,600,10,5,5,2,1,1,1,1,0,1,1,1,1,0,0,0,0,0,160000
1285,Jeddah,   حي الحمدانية ,West,315,0,5,3,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,45000
1286,Jeddah,   حي الشاطئ ,North,400,8,4,5,3,1,1,1,1,0,1,1,1,1,0,1,1,0,0,140000
1287,Jeddah,   حي البساتين ,Northeast,650,17,5,5,5,1,1,1,1,0,0,1,0,1,0,0,1,0,0,150000
1288,Jeddah,   حي المحمدية ,East,270,3,3,5,3,1,0,1,1,0,0,1,0,1,0,1,1,1,0,80000
1289,Jeddah,   حي المحمدية ,West,380,7,4,4,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
1290,Jeddah,   حي المحمدية ,South,380,8,4,4,3,1,0,1,1,0,1,1,0,1,0,1,1,0,1,80000
1291,Jeddah,   حي الزهراء ,South,400,10,5,5,4,1,1,1,1,0,1,1,1,1,1,0,1,0,0,160000
1292,Jeddah,   حي المحمدية ,East,300,10,4,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,85000
1293,Jeddah,   حي ابحر الجنوبية ,West,500,5,4,4,4,1,1,1,1,0,1,1,0,1,0,0,0,1,0,180000
1294,Jeddah,   حي المحمدية ,West,340,0,5,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,100000
1295,Jeddah,   حي السلامة ,North,250,4,3,4,3,1,1,0,0,0,1,0,1,1,0,1,0,0,0,70000
1296,Jeddah,   حي الزهراء ,East,420,3,5,5,2,1,1,1,1,0,1,1,0,1,1,1,1,0,0,135000
1297,Jeddah,   حي المحمدية ,South,375,10,4,5,2,0,1,1,1,0,1,1,1,1,0,1,1,0,0,100000
1298,Jeddah,   حي الزمرد ,East,312,2,5,5,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,60000
1299,Jeddah,   حي المحمدية ,East,400,6,5,5,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,90000
1300,Jeddah,   حي النهضة ,North,200,10,3,4,2,1,0,1,1,1,1,0,0,1,0,1,1,0,0,200000
1301,Jeddah,   حي الخالدية ,North,400,8,7,5,5,1,1,1,1,0,1,1,1,1,0,0,1,0,0,120000
1302,Jeddah,   حي البساتين ,West,750,13,5,5,3,1,0,1,1,0,1,0,0,0,1,0,1,0,0,160000
1303,Jeddah,   حي النهضة ,North,500,15,5,4,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,120000
1304,Jeddah,   حي الرياض ,South,400,5,7,5,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,60000
1305,Jeddah,   حي الخالدية ,East,350,4,7,5,5,1,1,1,1,0,1,1,1,1,1,1,1,0,1,110000
1306,Jeddah,   حي البساتين ,North,800,10,7,5,5,1,1,1,1,0,0,1,1,1,0,0,1,0,0,160000
1307,Jeddah,   حي الخالدية ,West,450,6,7,5,5,1,1,1,1,0,1,1,1,1,0,0,1,0,0,120000
1308,Jeddah,   حي البساتين ,North,350,6,7,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,90000
1309,Jeddah,   حي ابحر الشمالية ,Northeast,290,0,5,5,2,1,1,1,1,0,0,1,1,1,0,1,1,0,1,100000
1310,Jeddah,   حي الشاطئ ,East,334,15,4,4,4,1,1,1,1,0,1,1,1,0,0,1,1,0,0,160000
1311,Jeddah,   حي المحمدية ,West,350,6,5,5,3,1,1,1,1,0,1,1,1,1,0,1,1,0,0,140000
1312,Jeddah,   حي السلامة ,North,275,8,5,5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,70000
1313,Jeddah,   حي طيبة ,North,600,10,5,5,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0,170000
1314,Jeddah,   حي طيبة ,North,312,4,5,5,3,1,1,1,0,0,0,1,0,1,0,1,0,0,0,90000
1317,Jeddah,   حي المحمدية ,West,300,0,5,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,90000
1318,Jeddah,   حي الشاطئ ,South,400,7,3,4,3,1,0,0,1,0,1,0,0,1,0,1,1,1,0,140000
1319,Jeddah,   حي الشاطئ ,North,350,9,5,5,2,1,1,1,1,0,1,1,1,1,0,1,1,0,0,120000
1320,Jeddah,   حي الزمرد ,Southeast,900,0,5,5,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,50000
1321,Jeddah,   حي الشاطئ ,South,300,7,3,4,3,1,0,0,1,0,1,0,0,1,0,1,1,1,0,130000
1322,Jeddah,   حي الشاطئ ,East,300,15,5,5,2,1,1,0,1,0,0,0,1,1,0,0,1,0,0,200000
1323,Jeddah,   حي الخالدية ,Three Streets,5000,17,5,3,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,800000
1324,Jeddah,   حي الخالدية ,North,900,9,5,5,2,1,1,1,1,0,1,1,1,1,1,0,0,1,0,180000
1325,Jeddah,   حي المحمدية ,West,300,9,4,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
1326,Jeddah,   حي المحمدية ,West,300,4,4,5,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,75000
1327,Jeddah,   حي البوادي ,Northwest,600,10,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130000
1328,Jeddah,   حي الفلاح ,West,400,3,5,5,3,1,1,1,1,0,0,1,1,1,0,0,1,0,0,80000
1329,Jeddah,   حي المحمدية ,West,360,7,5,5,2,1,1,1,0,0,1,1,0,1,0,1,1,0,0,100000
1330,Jeddah,   حي الريان ,East,250,5,3,4,3,1,1,0,1,0,0,0,0,0,0,0,1,1,0,35000
1331,Jeddah,   حي النهضة ,West,312,10,3,5,2,1,1,1,1,0,1,1,0,1,0,1,0,0,0,75000
1332,Jeddah,   حي ابحر الجنوبية ,West,500,14,5,5,5,1,0,1,1,0,0,1,1,0,0,1,0,0,0,140000
1333,Jeddah,   حي النهضة ,South,200,15,6,4,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,50000
1334,Jeddah,   حي الكوثر ,South,300,4,5,5,2,1,1,1,0,0,1,0,0,1,0,1,1,1,0,40000
1335,Jeddah,   حي النهضة ,North,300,13,4,5,2,1,0,1,1,0,1,0,0,0,0,0,1,0,0,80000
1336,Jeddah,   حي الشاطئ ,East,500,15,7,5,5,1,1,1,1,0,1,1,1,1,0,0,1,0,0,120000
1337,Jeddah,   حي الجامعة ,Three Streets,495,15,7,5,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,60000
1338,Jeddah,   حي الصوارى ,Northeast,600,3,3,4,2,1,1,0,0,1,1,1,1,1,0,0,1,0,0,45005
1339,Jeddah,   حي النعيم ,East,200,12,5,5,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,70000
1340,Jeddah,   حي النعيم ,East,575,22,5,5,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,90000
1341,Jeddah,   حي طيبة ,Northeast,750,15,5,4,3,1,1,1,1,0,0,1,1,1,0,0,1,1,0,130000
1342,Jeddah,   حي المحمدية ,West,300,10,3,5,4,1,0,1,1,0,1,0,1,1,0,1,1,0,0,140000
1343,Jeddah,   حي الزهراء ,East,440,20,7,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,160000
1344,Jeddah,   حي الحمدانية ,East,300,0,5,5,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,150000
1345,Jeddah,   حي الرحاب ,North,750,30,7,5,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,100000
1346,Jeddah,   حي المحمدية ,South,370,8,4,5,4,1,1,1,1,1,1,0,1,1,0,0,1,1,0,90000
1347,Jeddah,   حي الحمراء ,North,550,20,5,5,3,1,1,0,1,0,0,1,0,1,0,0,1,0,0,120000
1348,Jeddah,   حي الزمرد ,East,290,0,4,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,65000
1349,Jeddah,   حي البساتين ,West,350,8,4,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,100000
1350,Jeddah,   حي النهضة ,West,300,5,5,4,3,1,1,1,1,0,1,1,0,0,0,1,0,0,0,85000
1351,Jeddah,   حي الشاطئ ,Southwest,700,0,5,5,3,1,1,1,1,0,1,1,1,0,1,0,1,1,0,400000
1352,Jeddah,   حي الحمراء ,North,750,30,7,3,4,1,1,1,1,0,1,1,0,1,0,0,1,0,0,320000
1353,Jeddah,   حي المحمدية ,West,350,14,4,5,4,1,0,1,0,0,0,1,0,0,0,1,1,0,0,130000
1354,Jeddah,   حي مريخ ,Northwest,420,0,5,3,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,40000
1355,Jeddah,   حي الامير فواز الشمالي ,North,900,21,4,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,1,65000
1356,Jeddah,   حي الشاطئ ,East,300,12,6,5,2,1,1,1,1,0,1,1,1,1,0,1,1,0,0,100000
1357,Jeddah,   حي ابحر الشمالية ,East,290,7,5,5,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,80000
1358,Jeddah,   حي الواحة ,Three Streets,2000,20,5,5,3,1,1,1,1,1,1,1,0,1,1,0,1,0,0,290000
1359,Jeddah,   حي الشاطئ ,South,300,13,5,5,4,1,0,1,1,0,1,1,0,0,0,1,1,0,0,150000
1360,Jeddah,   حي النعيم ,East,550,30,7,3,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,120000
1361,Jeddah,   حي البساتين ,Southwest,375,0,6,4,3,1,0,0,1,0,0,1,0,1,0,1,1,0,0,100000
1362,Jeddah,   حي الزهراء ,East,166,10,6,5,4,1,1,1,1,0,1,1,0,1,0,0,1,0,0,160000
1363,Jeddah,   حي الصالحية ,North,300,0,5,5,2,1,1,1,0,0,0,1,0,1,0,1,1,0,0,55000
1364,Jeddah,   حي ابحر الجنوبية ,East,300,8,4,4,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0,60000
1365,Jeddah,   حي الزهراء ,East,800,14,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,160000
1366,Jeddah,   حي الحمدانية ,West,300,0,5,4,4,1,1,1,1,1,1,1,1,1,0,1,0,0,0,55000
1367,Jeddah,   حي الحمدانية ,South,390,5,5,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,50000
1368,Jeddah,   حي المحمدية ,East,345,13,4,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
1369,Jeddah,   حي الفردوس ,South,300,2,5,5,3,1,1,1,1,0,0,1,1,1,0,1,1,1,0,80000
1370,Jeddah,   حي الشاطئ ,West,330,6,5,5,3,1,1,1,1,0,0,0,1,1,0,0,0,1,0,140000
1371,Jeddah,   حي الروضة ,West,656,0,5,4,4,1,0,0,0,0,1,1,0,1,0,0,1,1,0,600000
1848,Dammam,   حي ضاحية الملك فهد ,North,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
1849,Dammam,   حي ضاحية الملك فهد ,North,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
1850,Dammam,   حي السيف ,West,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
1851,Dammam,   حي الشعلة ,South,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
1852,Dammam,   حي طيبة ,Northwest,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
1853,Dammam,   حي الخالدية الشمالية ,East,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
1854,Dammam,   حي بدر ,West,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
1855,Dammam,   حي المنار ,South,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
1856,Dammam,   حي الفرسان ,West,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
1857,Dammam,   حي الاثير ,East,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
1858,Dammam,   حي المنتزه ,West,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
1859,Dammam,   حي ضاحية الملك فهد ,East,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
1860,Dammam,   حي المدينة الصناعية الثانية ,South,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
1861,Dammam,   حي الحمراء ,East,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
1862,Dammam,   حي الجوهرة ,North,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
1863,Dammam,   حي الشاطئ الغربي ,North,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
1864,Dammam,   حي المنار ,North,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
1865,Dammam,   حي المنار ,North,300,3,7,4,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,60000
1866,Dammam,   حي الخالدية الشمالية ,North,400,4,5,1,3,1,0,0,1,1,1,1,0,1,0,0,0,0,0,75000
1867,Dammam,   حي الفيصلية ,North,180,0,3,4,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,65000
1868,Dammam,   حي الشاطئ الغربي ,East,1000,9,5,5,3,1,1,1,1,0,1,1,1,1,0,0,0,0,0,165000
1869,Dammam,   حي المنار ,South,300,2,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,50000
1870,Dammam,   حي المنار ,West,280,3,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,0,0,55000
1871,Dammam,   حي الشعلة ,North,256,0,5,5,2,0,1,0,1,0,1,1,0,1,0,1,1,0,0,75000
1872,Dammam,   حي الشعلة ,Northwest,300,0,4,5,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,130000
1873,Dammam,   حي الشاطئ الشرقي ,East,375,8,5,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,65000
1874,Dammam,   حي الشاطئ الشرقي ,South,375,12,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,55000
1875,Dammam,   حي الشاطئ الغربي ,North,375,15,7,5,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0,60000
1876,Dammam,   حي ضاحية الملك فهد ,East,250,0,7,5,3,1,1,0,0,1,1,1,0,1,0,1,1,0,0,50000
1877,Dammam,   حي الشعلة ,East,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
1878,Dammam,   حي الحمراء ,North,500,18,7,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,65000
1879,Dammam,   حي النزهة ,East,400,5,5,5,2,1,1,1,0,0,1,0,0,1,0,0,1,0,0,75000
1880,Dammam,   حي الحمراء ,Northeast,1200,15,7,5,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0,150000
1881,Dammam,   حي الشاطئ الغربي ,West,500,17,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,65000
1882,Dammam,   حي ضاحية الملك فهد ,North,250,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36000
1884,Dammam,   حي المنار ,North,300,0,7,5,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,50000
1887,Dammam,   حي بدر ,East,283,2,7,5,2,1,0,0,1,1,1,0,0,1,0,1,1,0,0,35000
1888,Dammam,   حي الأمل ,West,187,0,4,5,2,0,1,1,1,0,1,0,0,1,0,1,0,0,0,35000
1890,Dammam,   حي الانوار ,East,280,0,6,5,2,0,1,1,1,0,0,0,0,1,0,1,1,0,0,40000
1892,Dammam,   حي الشعلة ,North,300,3,4,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
1893,Dammam,   حي ضاحية الملك فهد ,North,370,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
1894,Dammam,   حي الشعلة ,East,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
1895,Dammam,   حي الشعلة ,Northeast,400,0,5,5,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,70000
1896,Dammam,   حي الشاطئ الشرقي ,East,450,12,5,5,3,1,1,1,1,0,1,1,0,1,0,0,1,0,0,100000
1897,Dammam,   حي طيبة ,South,375,6,4,4,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,60000
1898,Dammam,   حي الحمراء ,Northeast,600,26,7,5,2,1,1,1,1,1,1,1,0,1,0,0,0,1,0,85000
1899,Dammam,   حي النورس ,East,200,6,3,5,2,1,1,0,1,1,1,0,0,1,0,0,1,0,0,70000
1900,Dammam,   حي الندى ,North,455,0,5,5,2,1,1,0,0,0,1,1,0,1,0,1,1,0,0,80000
1901,Dammam,   حي الشعلة ,North,300,0,7,5,4,1,1,1,1,0,1,1,0,1,1,1,1,0,0,85000
1902,Dammam,   حي الشعلة ,Northwest,300,0,5,5,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,60000
1903,Dammam,   حي الشرق ,East,300,0,7,5,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,50000
1904,Dammam,   حي النزهة ,West,312,0,1,5,2,1,1,0,0,1,1,1,0,1,0,1,1,0,0,80000
1905,Dammam,   حي ضاحية الملك فهد ,West,250,0,4,4,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,33000
1906,Dammam,   حي ضاحية الملك فهد ,North,250,0,5,4,3,1,1,0,0,0,0,1,0,1,0,1,0,0,0,35000
1907,Dammam,   حي ضاحية الملك فهد ,East,250,6,7,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,35000
1908,Dammam,   حي الشعلة ,North,355,3,2,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,80000
1909,Dammam,   حي المزروعية ,South,320,0,5,4,2,1,1,1,1,0,1,0,1,1,1,1,1,1,0,70000
1910,Dammam,   حي ضاحية الملك فهد ,North,250,0,6,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,38000
1911,Dammam,   حي الشعلة ,East,325,0,5,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,65000
1912,Dammam,   حي الشاطئ الغربي ,North,300,3,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,85000
1913,Dammam,   حي ضاحية الملك فهد ,Northeast,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,780000
1914,Dammam,   حي النزهة ,East,350,7,5,5,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,75000
1915,Dammam,   حي الندى ,North,355,5,7,5,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,70000
1916,Dammam,   حي بدر ,West,270,9,5,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,33000
1917,Dammam,   حي الشعلة ,West,300,0,6,4,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,60000
1918,Dammam,   حي ضاحية الملك فهد ,South,250,0,4,3,2,1,1,0,1,0,1,1,0,1,0,1,0,0,0,45000
